261191960676999,0.0,0.0,-0.0,3
261191965712399,0.18460572,0.060935736,0.14506721,3
261191970747800,0.42603904,0.06318641,0.13801861,3
261191975752682,0.68132675,0.09710312,0.059425354,3
261191980757565,0.9633191,0.13760042,-0.12506676,3
261191985792966,1.0887527,0.1347096,-0.43310356,3
261191990797848,1.071489,0.07054448,-0.7320547,3
261191995833249,0.94803774,0.05616808,-1.1160183,3
261192000868649,0.70837516,0.0029838085,-1.445899,3
261192005873532,0.38960052,-0.075107574,-1.6087866,3
261192010908932,-0.4315397,-0.85600066,-1.8154316,3
261192015913815,-0.90121895,-1.5445104,-1.6239071,3
261192020949216,-0.7743551,-0.86787534,-0.84721565,3
261192025954098,-0.97303015,-0.15385103,-0.00675869,3
261192030989499,-1.1040204,0.4217763,0.7961283,3
261192036024899,-0.98682946,0.72899055,1.3179808,3
261192041029782,-0.7469785,0.68665886,1.3542204,3
261192046065182,-0.461308,0.446481,0.86600304,3
261192051070065,-0.35395196,0.10305405,0.08082676,3
261192056105466,-0.36718112,-0.16028547,-0.76005363,3
261192061110348,-0.5308553,-0.31819105,-1.5430317,3
261192066145749,-0.8440578,-0.35870647,-2.1512432,3
261192071150632,-1.1181413,-0.29719138,-2.4896812,3
261192076186032,-1.3256658,-0.21511555,-2.593668,3
261192081221432,-1.4426678,-0.20431519,-2.339529,3
261192086226315,-1.2786728,-0.13991189,-1.7490492,3
261192091261716,-0.8828353,0.0638082,-0.6527157,3
261192096297116,-0.19078562,0.29290438,0.7550459,3
261192101301999,0.83540505,0.45978022,2.1328545,3
261192106337399,2.724321,0.016819715,3.0739126,3
261192111342282,3.5862114,-0.1234107,2.2119284,3
261192116377682,3.7023206,-0.20215178,0.46805763,3
261192121382565,3.787225,-0.36228466,-0.79937935,3
261192126417966,3.773943,-0.35592246,-1.3115711,3
261192131422848,3.3858113,-0.15207434,-1.2387114,3
261192136458249,2.5313392,0.070365906,-0.40828133,3
261192141463132,1.1933249,0.20278788,0.83450127,3
261192146498532,-0.097239256,0.12015176,1.6489582,3
261192151533932,-1.0132766,-0.21515632,1.8842115,3
261192156538815,-1.8716916,-0.61889195,1.8951836,3
261192161543698,-2.7029736,-1.0392559,1.9800091,3
261192166548581,-3.480797,-1.5445917,1.9829102,3
261192171583981,-3.741953,-2.3708212,1.4751806,3
261192176619382,-3.4928029,-2.9728847,0.49316216,3
261192181654782,-3.0119724,-3.3489206,-0.8939457,3
261192186659665,-2.4646783,-3.6418076,-2.5609655,3
261192191695065,-2.0413043,-3.60623,-4.059807,3
261192196699948,-1.5737966,-3.2328618,-5.232603,3
261192201704831,-1.204987,-2.5818682,-6.0083275,3
261192206740231,-1.2773389,-1.6589265,-6.105649,3
261192211745114,-1.5156143,-0.3042326,-6.184189,3
261192216780515,-1.4606938,1.3563812,-8.342235,3
261192221785397,-1.0703781,1.8194158,-8.3698015,3
261192226820798,-0.21033084,1.8898358,-4.9221754,3
261192231856198,-0.7388864,3.9016466,3.0276556,3
261192236861081,-1.2055942,4.3614273,6.45619,3
261192241896481,-0.25795454,2.5815368,2.0318537,3
261192246901364,1.7310213,0.33893538,1.6641874,3
261192251936765,2.3715415,-0.8456234,2.1089115,3
261192256941647,1.8625703,-1.0500374,1.3464451,3
261192261977048,0.6296027,-0.9299655,0.60077286,3
261192267012448,-1.0817786,-0.6084099,-0.18955326,3
261192272017331,-2.7275085,-0.31002438,-0.73381805,3
261192277052731,-3.5766184,-0.08681512,-1.0645056,3
261192282057614,-3.6870058,-0.058424234,-1.4068823,3
261192287093015,-3.2731683,-0.13850605,-1.2804155,3
261192292097897,-2.5474398,-0.26944637,-0.5436926,3
261192297133298,-1.0472498,-0.22984886,0.38908672,3
261192302168698,0.14908314,-0.1609894,1.1030912,3
261192307173581,1.3280718,0.24707365,1.3496895,3
261192312208981,2.4997492,0.8641665,1.4781933,3
261192317213864,3.5095344,1.4732442,1.4503317,3
261192322249265,4.1673946,1.8339335,1.3087463,3
261192327254147,4.4869256,1.864487,0.97929955,3
261192332289548,4.6660194,1.4769018,0.52825165,3
261192337294431,4.844461,0.8494947,-0.11224651,3
261192342329831,4.8579106,0.133986,-1.2193985,3
261192347365231,4.2091303,-0.4982443,-2.8532038,3
261192352370114,2.58037,-0.9846239,-4.066635,3
261192357374997,-0.2716651,-1.3829048,-4.3067904,3
261192362410397,-3.968455,-1.6359036,-3.1138554,3
261192367415280,-6.939636,-1.483455,-1.1246147,3
261192372450681,-8.419338,-1.0701101,0.8679924,3
261192377486081,-8.328691,-0.87764573,2.2741985,3
261192382490964,-6.448188,-1.0457731,2.820672,3
261192387526364,-3.716218,-1.5266137,3.1625633,3
261192392531247,-0.9804274,-1.7865646,3.3064184,3
261192397566647,1.3298849,-1.4981236,3.3934975,3
261192402602048,3.0004165,-0.9234005,3.4086294,3
261192407606931,3.670611,-0.09402335,3.4375763,3
261192412642331,3.8009853,0.50653934,3.1243973,3
261192417647214,3.561873,0.6986911,2.0518446,3
261192422682614,2.717235,0.6797855,0.6979399,3
261192427718015,1.696729,0.5210409,-0.5946646,3
261192432722897,0.5329037,0.29410672,-1.3685093,3
261192437727780,-0.73862076,0.010743856,-1.4927883,3
261192442763181,-1.548707,-0.43693495,-1.3993568,3
261192447768063,-2.0422504,-0.73200965,-1.266717,3
261192452803464,-2.615994,-0.69466615,-0.67730045,3
261192457838864,-2.6734688,-0.34379196,-0.04421711,3
261192462843747,-2.177608,0.24430394,0.6715355,3
261192467879147,-0.901659,0.50105214,1.015439,3
261192472884030,0.6128049,0.35461426,1.2312803,3
261192477919431,1.4635828,0.20598078,1.2967625,3
261192482924313,2.0402446,0.15632296,1.1349354,3
261192487959714,2.0624795,0.23321629,0.9798231,3
261192492995114,1.6565025,0.18901515,0.77833366,3
261192497999997,1.8578634,-0.33741522,0.043661118,3
261192503004880,1.04757,-0.6196859,0.034532547,3
261192508040280,-0.41219926,-0.2970376,0.3316183,3
261192513075681,-1.5313723,0.06826186,0.45352364,3
261192518080563,-2.2325168,0.36487913,0.74892616,3
261192523115964,-2.5259154,0.36270976,1.0034895,3
261192528151364,-2.7519448,0.29100466,1.1094208,3
261192533186765,-2.8214948,0.36747646,0.89285946,3
261192538191647,-2.545565,0.3813851,0.6176548,3
261192543227048,-1.7402308,0.23120856,0.3082075,3
261192548231931,-1.1015565,0.09938288,-0.094472885,3
261192553267331,-0.5841596,0.060054064,-0.29980278,3
261192558272214,0.08103299,0.1420145,-0.24791431,3
261192563307614,0.6167717,0.24239564,0.09890938,3
261192568312497,0.79325247,0.22058916,0.5613775,3
261192573347897,0.6354346,0.13602352,0.8624239,3
261192578352780,0.29241252,0.019925594,0.9696741,3
261192583388181,-0.068715096,-0.1130929,0.8610611,3
261192588393063,-0.3732531,-0.13365674,0.61922646,3
261192593397946,-0.6249869,-0.17033672,0.35695267,3
261192598433347,-0.9388554,-0.13229585,0.02925682,3
261192603468747,-1.2272544,-0.059633493,-0.33725357,3
261192608473630,-1.2352982,0.050178528,-0.63030624,3
261192613509030,-0.8335309,0.082951546,-0.899992,3
261192618513913,-1.083487,0.15814686,-0.7660265,3
261192623549313,-1.4564385,0.27989078,-0.6063976,3
261192628584714,-1.4754922,0.25467777,-0.48784733,3
261192633589597,-1.2381728,0.17810011,-0.33466434,3
261192638624997,-0.7405143,0.14734173,-0.035523415,3
261192643629880,-0.45443463,0.14984131,0.3633356,3
261192648665280,-0.34237075,0.016251802,0.58311653,3
261192653670163,-0.25028682,-0.12884712,0.7152748,3
261192658675046,-0.12959886,-0.30241537,0.76502514,3
261192663710446,-0.033132076,-0.32121158,0.56669426,3
261192668745847,0.0019230843,-0.21636772,0.34098148,3
261192673750729,-0.13030076,-0.085507154,0.15967655,3
261192678786130,-0.24378157,0.04757023,0.024965286,3
261192683791013,-0.4200399,0.038410425,-0.023083687,3
261192688826413,-0.627964,0.05214715,-0.0016927719,3
261192693861813,-0.8271668,-0.023309946,0.110209465,3
261192698866696,-0.9986825,-0.20925665,0.15993595,3
261192703902097,-1.1529996,-0.68736935,0.059936523,3
261192708906979,-1.233618,-0.3206563,0.19163609,3
261192713942380,-1.185328,-0.00329566,0.16365337,3
261192718947263,-1.0937591,0.17895222,0.033985138,3
261192723982663,-0.977252,0.29374933,0.12881851,3
261192728987546,-0.6796298,0.41014028,0.24414253,3
261192734022946,-0.25557017,0.32337523,0.22489166,3
261192739058347,0.1377368,0.096805096,0.34053326,3
261192744063229,0.40565634,-0.12591481,0.5139494,3
261192749068112,0.48898673,-0.2308948,0.61421394,3
261192754103513,0.45805764,-0.21217394,0.6799116,3
261192759138913,0.30959415,-0.25385118,0.6302109,3
261192764143796,0.18786097,-0.20989132,0.50348663,3
261192769179196,0.023149014,-0.26091766,0.4548521,3
261192774214597,-0.036249876,-0.33216953,0.33195305,3
261192779219479,-0.029033422,-0.31410837,0.3929615,3
261192784224362,-0.8024106,-0.28627396,0.63746166,3
261192789259763,-1.3028755,-0.3585956,0.57204914,3
261192794295163,-1.5044491,-0.46653414,0.6011095,3
261192799330563,-1.5529759,-0.5150316,0.6483269,3
261192804335446,-1.3954787,-0.5073371,0.7092476,3
261192809340329,-1.080934,-0.41810846,0.7077904,3
261192814375729,-0.7415681,-0.81679463,0.34933853,3
261192819411130,-0.4870484,-0.78460217,0.18764877,3
261192824416013,-0.04674864,-0.014705181,0.21111584,3
261192829420895,0.1798594,0.4374175,0.08957195,3
261192834456296,0.39145565,0.7072511,-0.08645344,3
261192839491696,0.5575161,0.8941059,-0.25337315,3
261192844496579,0.55124116,0.76840043,-0.41198444,3
261192849531979,0.36327934,0.43760252,-0.4695959,3
261192854536862,0.3311484,0.1273408,-0.47414398,3
261192859572263,0.8505697,-0.031882763,-0.7231369,3
261192864607663,-0.0063388348,0.015539169,-0.44568443,3
261192869612546,-1.0027423,0.08972359,-0.4655552,3
261192874647946,-1.492079,0.13388562,-0.5212202,3
261192879652829,-1.7470009,0.14582562,-0.5241413,3
261192884657712,-1.7340283,0.13050413,-0.53863907,3
261192889693112,-1.5182629,0.071131706,-0.4974289,3
261192894728513,-1.3117306,0.0058145523,-0.3431692,3
261192899733395,-0.9958458,-0.04718852,-0.045092583,3
261192904768796,-0.5233922,-0.08188534,0.25582123,3
261192909804196,-0.11250782,-0.5728452,0.24966049,3
261192914809079,0.10035634,-0.6474199,0.368474,3
261192919844479,0.42606544,0.36086535,0.7515793,3
261192924879880,0.5304334,0.8791728,0.80702496,3
261192929884763,0.5533507,0.7650075,0.6291256,3
261192934889645,0.45270133,0.42406344,0.2802105,3
261192939925046,0.18480444,0.19756842,-0.042024612,3
261192944960446,-0.18252707,0.18867922,-0.24296284,3
261192949965329,-0.51339626,0.29875207,-0.35414314,3
261192955000729,-0.8037503,0.2769792,-0.3281908,3
261192960005612,-1.0093267,0.14307094,-0.33468056,3
261192965041013,-1.1248918,0.057303905,-0.4016571,3
261192970045895,-1.171032,0.06471729,-0.35931873,3
261192975081296,-1.2029257,0.01685381,-0.26526642,3
261192980116696,-1.1064181,0.008636475,-0.1219244,3
261192985121579,-0.92568517,0.02242279,0.11382103,3
261192990156979,-0.63822436,0.04818368,0.28465748,3
261192995161862,-0.37293935,0.1303618,0.47684193,3
261193000197263,-0.10015154,0.2085166,0.5757904,3
261193005202145,0.15034127,0.29426384,0.5840759,3
261193010237546,0.3007393,0.31844544,0.6114979,3
261193015242429,0.3150568,0.32660007,0.60818005,3
261193020277829,0.26925087,0.26427698,0.66024303,3
261193025313229,0.20381284,0.2555797,0.6746292,3
261193030318112,0.1285665,0.1975565,0.65864277,3
261193035353513,0.0102853775,0.13822794,0.6934118,3
261193040358395,-0.06738734,0.09917402,0.62850094,3
261193045393796,-0.15925217,0.07104516,0.48091984,3
261193050398679,-0.23342586,0.08284569,0.29830647,3
261193055434079,-0.32531166,0.05891776,0.09714222,3
261193060438962,-0.38952136,0.080938816,-0.11310673,3
261193065474362,-0.4501834,0.087109566,-0.22287273,3
261193070509763,-0.51204205,0.10421705,-0.33997917,3
261193075514645,-0.54436374,0.09418011,-0.3952694,3
261193080550046,-0.62889576,0.090599775,-0.33166027,3
261193085554929,-0.5894077,0.012078524,-0.17803669,3
261193090590329,-0.39100742,-0.089170694,0.020134926,3
261193095595212,-0.10857749,-0.13748193,0.42269707,3
