519251962830231,0.052065793,0.23945132,0.96459985,0.097464874,3
519251967835113,0.039116353,0.247577,0.96458054,0.08221874,3
519251972870514,0.025904212,0.25366196,0.96467614,0.06621565,3
519251977875397,0.01307725,0.25754285,0.9648804,0.05006416,3
519251982910797,0.0028557526,0.25918567,0.96512675,0.036673505,3
519251987946197,-0.004945336,0.25972143,0.9653225,0.025939267,3
519251992951080,-0.010189302,0.25962824,0.9654822,0.018263401,3
519251997955963,-0.012769059,0.2593436,0.9656036,0.013694894,3
519252002991363,-0.012973446,0.25935605,0.96562177,0.011860621,3
519252008026764,-0.011667724,0.25977972,0.96552914,0.011480105,3
519252013031647,-0.008513349,0.2605651,0.9653251,0.01344439,3
519252018036529,-0.0039478242,0.26171446,0.9649862,0.01707422,3
519252023071930,0.0015490277,0.2630045,0.96454513,0.0218838,3
519252028076813,0.007386457,0.26421738,0.96405935,0.026910981,3
519252033112213,0.013215436,0.26505774,0.9635954,0.0324604,3
519252038147613,0.018854497,0.26547667,0.9631832,0.03800986,3
519252043152496,0.023958629,0.26568493,0.9627942,0.04318465,3
519252048187897,0.027897509,0.26569116,0.9625037,0.04708134,3
519252053192779,0.030378109,0.26557392,0.9623354,0.04958074,3
519252058228180,0.03128852,0.2655341,0.9622745,0.050403487,3
519252063263580,0.030751262,0.2653572,0.96238023,0.04964032,3
519252068268463,0.029104345,0.26516336,0.9625997,0.047361404,3
519252073273346,0.026968738,0.2650081,0.9628228,0.044896584,3
519252078308746,0.024522245,0.2648829,0.96305054,0.042063233,3
519252083344147,0.022071842,0.26487452,0.96323526,0.039142318,3
519252088349029,0.019565988,0.2649618,0.9633956,0.035794996,3
519252093384430,0.017210133,0.26521167,0.96348095,0.032726895,3
519252098389313,0.01524191,0.26562124,0.9634907,0.029977756,3
519252103424713,0.014074061,0.26626244,0.9633907,0.02800927,3
519252108429596,0.013751209,0.26703665,0.96321976,0.026646925,3
519252113464996,0.014643536,0.2678453,0.9629799,0.026723698,3
519252118500397,0.016695553,0.2685497,0.96271455,0.027982945,3
519252123505279,0.019837903,0.26900512,0.96245587,0.030354053,3
519252128540680,0.024077352,0.26909214,0.962221,0.03377032,3
519252133545563,0.029164143,0.2688556,0.9619801,0.038214985,3
519252138580963,0.034838624,0.26836,0.96171004,0.043393638,3
519252143585846,0.040652335,0.26755664,0.96144253,0.04887855,3
519252148621246,0.045940757,0.26660576,0.9612105,0.053714428,3
519252153656647,0.050416246,0.26577184,0.96095026,0.058293168,3
519252158661529,0.053633958,0.265313,0.96067286,0.061967928,3
519252163696930,0.05557278,0.265324,0.9603721,0.06480922,3
519252168701813,0.056422845,0.26578146,0.96005005,0.066936955,3
519252173737213,0.05673684,0.2666517,0.9596323,0.06916405,3
519252178742096,0.056444384,0.2678637,0.95916617,0.07115725,3
519252183777496,0.055366356,0.26926422,0.95872736,0.07261689,3
519252188812897,0.05333315,0.27073902,0.95841014,0.07284175,3
519252193817779,0.050711658,0.27211696,0.9581613,0.072853416,3
519252198853180,0.04750593,0.27324027,0.9580603,0.07213464,3
519252203858063,0.04412387,0.27405357,0.95807827,0.07094909,3
519252208893463,0.04080112,0.27450383,0.95823395,0.069069624,3
519252213928863,0.03825206,0.2744193,0.95845205,0.06782725,3
519252218933746,0.03664632,0.27375874,0.95876795,0.06691227,3
519252223969147,0.0359164,0.27238902,0.9592321,0.066241756,3
519252228974029,0.036246933,0.27058414,0.95974314,0.06605643,3
519252234009430,0.037780203,0.26864466,0.9601749,0.06683412,3
519252239044830,0.040171262,0.26676846,0.9604969,0.06831205,3
519252244049713,0.043234497,0.26520172,0.9606417,0.070472516,3
519252249085113,0.046716925,0.26394665,0.9606401,0.07294069,3
519252254089996,0.05055259,0.262967,0.9604452,0.076405086,3
519252259125397,0.05407477,0.26213154,0.9601867,0.08002743,3
519252264160797,0.057374757,0.26163998,0.959778,0.08413538,3
519252269165680,0.060101155,0.26156202,0.95928603,0.08799708,3
519252274170563,0.06235553,0.26163962,0.958721,0.092253,3
519252279205963,0.06378463,0.26165247,0.95826143,0.0959401,3
519252284241363,0.06463684,0.26138982,0.95795333,0.09911047,3
519252289246246,0.06492349,0.26091003,0.957829,0.10136344,3
519252294281647,0.064974636,0.26006368,0.9578223,0.103545256,3
519252299286529,0.06500505,0.25886092,0.9579368,0.105462864,3
519252304321930,0.065329686,0.25728682,0.9581293,0.10734879,3
519252309357330,0.066143684,0.25542772,0.9583651,0.10916991,3
519252314362213,0.06773435,0.25321263,0.9585558,0.11165218,3
519252319397613,0.070084,0.25069603,0.95869416,0.11465289,3
519252324402496,0.07304161,0.24795529,0.9587647,0.11812467,3
519252329437897,0.07632063,0.24496372,0.95883036,0.12170584,3
519252334442779,0.07968037,0.24180321,0.95882255,0.12586337,3
519252339478180,0.08227774,0.23847291,0.95886195,0.13017212,3
519252344513580,0.08181546,0.23444772,0.9595518,0.13266797,3
519252349518463,0.078481376,0.22948456,0.9609502,0.13323748,3
519252354553863,0.0736283,0.22389933,0.9626576,0.13318557,3
519252359558746,0.06767128,0.21797507,0.9645854,0.13222094,3
519252364594147,0.060792465,0.21169798,0.9666506,0.13067092,3
519252369599029,0.053102862,0.20492882,0.9689009,0.128122,3
519252374634430,0.045496356,0.1975174,0.97125065,0.12485643,3
519252379669830,0.03908436,0.18951598,0.9735822,0.12121777,3
519252384674713,0.034837257,0.18095565,0.97576064,0.11803642,3
519252389679596,0.03306245,0.17219658,0.9776408,0.11607634,3
519252394714996,0.033490576,0.16344573,0.9792058,0.11541165,3
519252399750397,0.035827342,0.15481293,0.9804394,0.11613737,3
519252404755279,0.03947341,0.14618745,0.98145264,0.11756616,3
519252409790680,0.04424032,0.1375005,0.9822814,0.11941386,3
519252414826080,0.050092883,0.12896019,0.9828643,0.12181027,3
519252419830963,0.056834374,0.12069422,0.9831772,0.12476128,3
519252424866363,0.064144224,0.11276738,0.9832571,0.12796259,3
519252429871246,0.071480855,0.10535143,0.9831968,0.1308269,3
519252434906647,0.07854786,0.09829029,0.98298967,0.13379301,3
519252439911529,0.08488413,0.091757394,0.98273015,0.13644321,3
519252444946930,0.09036805,0.085718155,0.9824603,0.13877219,3
519252449951813,0.094791725,0.08032293,0.98225766,0.14047292,3
519252454987213,0.098152906,0.07552511,0.98208404,0.1420313,3
519252460022613,0.10020567,0.07145089,0.98199743,0.14329913,3
519252465027496,0.10084197,0.06820663,0.9819962,0.14443763,3
519252470062897,0.10000138,0.065842666,0.9820812,0.14553714,3
519252475067779,0.09768345,0.06444051,0.98223954,0.14666569,3
519252480103180,0.09405936,0.063946284,0.9824919,0.14755788,3
519252485138580,0.08937203,0.06434782,0.9828455,0.14794177,3
519252490143463,0.08385357,0.06561165,0.98337036,0.14712715,3
519252495178863,0.07763336,0.06751368,0.98404086,0.14518453,3
519252500183746,0.071009845,0.06982217,0.98488617,0.14171007,3
519252505219147,0.06425111,0.0723903,0.98585856,0.13680021,3
519252510254547,0.057908792,0.075115964,0.986868,0.13075063,3
519252515259430,0.053240173,0.07804818,0.9875316,0.12591775,3
519252520264313,0.04966579,0.08125431,0.9880521,0.12117793,3
519252525299713,0.047242958,0.08499002,0.988426,0.116442345,3
519252530335113,0.045872875,0.08921304,0.9887146,0.11126609,3
519252535339996,0.045331966,0.09344438,0.98894304,0.10585307,3
519252540375397,0.04641307,0.0976542,0.9890478,0.100468114,3
519252545380279,0.049648575,0.10249635,0.98878396,0.096622206,3
519252550415680,0.053501315,0.10823447,0.9881554,0.09471945,3
519252555420563,0.056601617,0.11413527,0.98731667,0.094737545,3
519252560455963,0.059605695,0.1192431,0.9863314,0.096843,3
519252565491363,0.06313341,0.12302505,0.98525923,0.10071347,3
519252570526764,0.066797815,0.12558787,0.984184,0.10558191,3
519252575531647,0.06983662,0.12728325,0.98322105,0.11044523,3
519252580567047,0.0717219,0.12853742,0.9824725,0.11437631,3
519252585571930,0.07213984,0.12962726,0.9820316,0.11664747,3
519252590576813,0.071125835,0.13067387,0.98194665,0.11681705,3
519252595612213,0.06929923,0.13161574,0.9820546,0.115946904,3
519252600617096,0.06736409,0.13238929,0.9822661,0.11440464,3
519252605652496,0.06589829,0.13301262,0.9824796,0.11268983,3
519252610687897,0.065105855,0.1336465,0.9826696,0.11072612,3
519252615692779,0.06507857,0.13445652,0.982741,0.10911602,3
519252620728180,0.06571101,0.13565224,0.9826963,0.10765019,3
519252625733063,0.066874176,0.13725361,0.9825297,0.106417626,3
519252630768463,0.06839298,0.13918383,0.9822988,0.10506814,3
519252635803863,0.070052855,0.14129476,0.9820118,0.103832684,3
519252640808746,0.07171206,0.1435178,0.98169756,0.10261568,3
519252645844147,0.07337882,0.14580783,0.9813545,0.101484165,3
